,index,npi,entity_code,full_zip,state,country,provider_type,medicare_participation_indicator,number_of_hcpcs,number_of_services,total_beneficiaries,total_submitted_charges,total_allowed_payment,total_medicare_payment,total_medicare_standardized_payment,avg_beneficiary_age,avg_hcc_risk_score,medicare_payment_per_person,submitted_charges_per_person,services_per_person,submitted_charges_per_service,medicare_payment_per_service,percentage_rate,region,subregion,total_pop,percent_black,percent_white,percent_native_amer,percent_hispanic,percent_other,percent_asian,percent_two_or_more_races,majority,payrate_level,ypred_rf
90034,680429,1750324711,I,49022,MI,US,Psychiatry,Y,8,333.0,85,28310.76,8467.08,5412.68,5940.84,51,1.2790000000000001,63.68,333.07,3.92,85.02,16.25,0.19118808537813886,Midwest,East North Central,31170.0,0.5163298042990054,0.3752325954443375,0.001860763554700032,0.07497593840230991,0.0015720243824189925,0.004042348411934553,0.025312800769971125,majority_black,low,high
91099,519261,1891809646,I,63033,MO,US,Family Practice,Y,22,383.0,105,20312.0,4807.64,4088.76,4315.57,62,1.4724,38.94,193.45,3.65,53.03,10.68,0.20129775502166208,Midwest,West North Central,42991.0,0.6415994045265289,0.2898048428740899,0.0,0.021748738107976087,0.0013956409481054176,0.012956200134911958,0.032495173408387805,majority_black,low,high
92580,1084925,1306386602,I,59801,MT,US,Chiropractic,Y,2,34.0,23,1250.0,1079.44,160.31,154.61,76,0.8420000000000001,6.97,54.35,1.48,36.76,4.72,0.128248,West,Mountain,32653.0,0.0033687563164180928,0.8634734940128013,0.0245612960524301,0.03766882062903868,0.0025725048234465442,0.028236302943068017,0.03818944660521238,majority_white,low,high
95292,567829,1598063729,I,11040,NY,US,Nurse Practitioner,Y,3,779.0,188,62365.0,12265.62,8127.29,7285.09,73,3.0219,43.23,331.73,4.14,80.06,10.43,0.13031812715465405,Northeast,Middle Atlantic,41877.0,0.016405186617952577,0.4291377128256561,0.0007163836951070994,0.13425030446307046,0.016643981182988276,0.3832413974257946,0.017264847052081096,no_majority,low,high
100026,304556,1366739740,I,94305,CA,US,Allergy/ Immunology,Y,8,321.0,39,39370.0,9634.19,6810.52,5673.32,69,1.9719,174.63,1009.49,8.23,122.65,21.22,0.17298755397510795,West,Pacific,15730.0,0.03350286077558805,0.4713922441195169,0.002097902097902098,0.1459631277813096,0.0017164653528289893,0.2742530197075652,0.06872218690400507,no_majority,low,high
100598,172035,1023213238,I,81212,CO,US,Family Practice,Y,27,629.0,205,61962.0,24847.18,11017.95,10892.6,73,1.2064,53.75,302.25,3.07,98.51,17.52,0.17781785610535492,West,Mountain,30743.0,0.036593696125947366,0.8000845720977133,0.007871710633314901,0.1319975278925284,0.0003903327586767719,0.00621279640893862,0.01678430862310119,majority_white,low,high
101763,839638,1407836638,I,30605,GA,US,Optometry,Y,6,39.0,37,4438.0,3823.56,846.59,1270.82,74,0.7741,22.88,119.95,1.05,113.79,21.71,0.1907593510590356,South,South Atlantic,41451.0,0.2280041494776965,0.627729125955948,0.00048249740657643964,0.053822585703601836,0.0017128657933463607,0.0625557887626354,0.02549998793756484,majority_white,low,high
103193,176971,1285943464,O,80751,CO,US,Mass Immunizer Roster Biller,Y,6,222.0,109,23431.64,4727.9,4633.7,4679.51,68,0.9691,42.51,214.97,2.04,105.55,20.87,0.197753977101048,West,Mountain,17445.0,0.011349957007738607,0.7611349957007738,0.00470048724562912,0.16549154485525938,0.00040126110633419317,0.008369160217827458,0.04855259386643737,majority_white,low,high
103667,505151,1265416770,I,64772,MO,US,Licensed Clinical Social Worker,Y,4,202.0,24,19820.0,5864.37,3547.0,3749.51,68,1.587,147.79,825.83,8.42,98.12,17.56,0.1789606458123108,Midwest,West North Central,13547.0,0.011441647597254004,0.933786078098472,0.0030265003321768656,0.022145124381781945,0.0,0.008488964346349746,0.021111685243965454,majority_white,low,high
104534,1037995,1447639737,I,53179,WI,US,Nurse Practitioner,Y,6,103.0,26,11745.0,4541.19,2221.06,2479.0,48,1.3429,85.43,451.73,3.96,114.03,21.56,0.1891068539804172,Midwest,East North Central,7289.0,0.00425298394841542,0.9429276992728768,0.00164631636712855,0.03512141583207573,0.0,0.0,0.01248456578405817,majority_white,low,high
104909,597448,1972535714,I,10128,NY,US,Urology,Y,54,22815.0,428,821283.75,155841.97,118215.34,111339.21,79,1.6842,276.2,1918.89,53.31,36.0,5.18,0.14393970415218854,Northeast,Middle Atlantic,59256.0,0.029802889158903736,0.7109659781287971,0.0,0.12331240718239506,0.004640880248413663,0.0975597407857432,0.03371810449574727,majority_white,low,high
105184,392297,1427301597,I,75115,TX,US,Nurse Practitioner,Y,6,741.0,192,94134.62,29244.35,19260.05,24214.45,50,1.2712,100.31,490.28,3.86,127.04,25.99,0.20460113399299854,South,West South Central,52833.0,0.6729695455491833,0.12454337251339125,0.000738175004258702,0.17612098499044154,0.0013438570590350724,0.0051482974655991534,0.018984346904396883,majority_black,low,high
108631,500774,1063603561,I,64108,MO,US,"Psychologist, Clinical",Y,2,154.0,23,22217.73,5765.16,4391.31,4401.94,66,1.7446,190.93,965.99,6.7,144.27,28.52,0.1976489047260904,Midwest,West North Central,7799.0,0.2097704833953071,0.4880112834978844,0.0021797666367483013,0.2324657007308629,0.00666752147711245,0.03026028978074112,0.02525964867290678,no_majority,low,high
110221,4223,1174926828,I,20747,MD,US,Licensed Clinical Social Worker,Y,4,552.0,99,69954.0,18960.11,14399.37,13467.07,63,1.9181,145.45,706.61,5.58,126.73,26.09,0.2058405523629814,South,South Atlantic,39946.0,0.889625995093376,0.022255044309818256,0.0007510138687227758,0.06203374555650128,0.00047564211685775803,0.007660341460972313,0.01704801482000701,majority_black,low,high
111856,59849,1780697367,I,60611,IL,US,"Psychologist, Clinical",Y,4,292.0,33,33980.0,6256.42,4786.95,4597.82,63,2.799,145.06,1029.7,8.85,116.37,16.39,0.14087551500882872,Midwest,East North Central,32426.0,0.027539628693024117,0.714457534077592,0.0017270091901560474,0.05245790415098995,0.005057669771171282,0.17652501079380745,0.022235243323259112,majority_white,low,high
112259,81584,1275520413,I,44240,OH,US,Family Practice,Y,3,27.0,19,1417.0,277.8,272.24,272.24,63,1.5509,14.33,74.58,1.42,52.48,10.08,0.1921242060691602,Midwest,East North Central,39536.0,0.05812424119789559,0.8399686361796843,0.002200526102792392,0.01897005261027924,0.0016946580331849456,0.04223998381222177,0.036801902063941724,majority_white,low,high
114509,1038003,1447665674,I,53188,WI,US,"Psychologist, Clinical",Y,3,224.0,21,32640.0,9929.33,6393.86,7167.06,58,1.5673,304.47,1554.29,10.67,145.71,28.54,0.19589031862745096,Midwest,East North Central,35799.0,0.030922651470711483,0.8322020168161122,0.0023743679991061204,0.09936031732729964,0.00016760244699572614,0.02296153523841448,0.010223749266739295,majority_white,low,high
114846,568921,1609816362,I,13320,NY,US,Nurse Practitioner,Y,12,284.0,102,11875.0,1664.22,1535.96,1539.21,75,1.0024,15.06,116.42,2.78,41.81,5.41,0.12934400000000001,Northeast,Middle Atlantic,2102.0,0.0014272121788772598,0.9819219790675549,0.0,0.006184586108468126,0.0,0.0028544243577545195,0.007611798287345386,majority_white,low,high
114916,53259,1639534381,I,60190,IL,US,Nurse Practitioner,Y,8,8381.0,693,364007.0,89500.51,72484.55,70584.05,77,1.8698,104.6,525.26,12.09,43.43,8.65,0.19912954970646168,Midwest,East North Central,11143.0,0.019025397110293458,0.8845014807502468,0.0005384546351969847,0.04137126447096832,0.0,0.03490980884860452,0.01965359418468994,majority_white,low,high
115128,376973,1205984564,I,75103,TX,US,Optometry,Y,7,34.0,30,4097.0,3966.16,522.79,820.27,71,1.0756,17.43,136.57,1.13,120.5,15.38,0.12760312423724676,South,West South Central,14458.0,0.027666343892654585,0.8405035274588463,0.004564946742288007,0.08659565638400886,0.0,0.01563148429934984,0.02296306543090331,majority_white,low,high
115335,442200,1346309515,I,56201,MN,US,Psychiatry,Y,3,243.0,86,19840.0,2535.93,1495.66,1679.32,50,1.0384,17.39,230.7,2.83,81.65,6.15,0.07538608870967743,Midwest,West North Central,23192.0,0.08537426698861676,0.6873922042083477,0.002888927216281477,0.19390307002414625,0.000776129699896516,0.012547430148327007,0.01711797171438427,majority_white,low,high
116306,1022694,1710935663,I,36037,AL,US,General Practice,Y,25,1084.0,332,85006.0,30746.84,10978.81,14195.5,72,0.9279999999999999,33.07,256.04,3.27,78.42,10.13,0.12915335388090252,South,East South Central,13306.0,0.4763264692619871,0.484292800240493,0.0,0.004434089884262739,0.0,0.01540658349616714,0.019540057117090042,no_majority,low,high
118191,883952,1700043288,I,28159,NC,US,Family Practice,Y,6,65.0,27,832.0,163.7,137.1,137.94,66,1.9559,5.08,30.81,2.41,12.8,2.11,0.16478365384615384,South,South Atlantic,2908.0,0.4071526822558459,0.4449793672627235,0.0,0.10729023383768914,0.0,0.016162310866574967,0.02441540577716644,no_majority,low,high
118344,65237,1902847437,I,61832,IL,US,Internal Medicine,Y,17,546.0,368,59869.0,34622.8,11661.25,12792.36,75,0.9964,31.69,162.69,1.48,109.65,21.36,0.19477943509996826,Midwest,East North Central,34918.0,0.2671687954636577,0.6451686809095596,0.00011455409817286211,0.05361131794489949,0.00028638524543215534,0.01205681883269374,0.02159344750558452,majority_white,low,high
120208,587481,1841268802,I,10468,NY,US,Cardiology,Y,7,104.0,47,15570.0,4300.79,3143.7,2900.64,76,1.7123,66.89,331.28,2.21,149.71,30.23,0.20190751445086705,Northeast,Middle Atlantic,78647.0,0.16228209594771575,0.02953704527826872,0.0056327641232341965,0.7576639922692537,0.00836649840426208,0.028278256004679137,0.008239347972586367,majority_hispanic,low,high
120529,678447,1700181187,I,48609,MI,US,Chiropractic,Y,1,58.0,26,3248.0,2234.13,572.37,738.57,69,1.1351,22.01,124.92,2.23,56.0,9.87,0.1762222906403941,Midwest,East North Central,12263.0,0.004729674631003833,0.9455271956291282,0.0015493761722253935,0.03253689961673326,0.0,0.008317703661420534,0.0073391502894887065,majority_white,low,high
121050,1033924,1285157354,I,53212,WI,US,Nurse Practitioner,Y,5,18.0,12,385.0,63.5,51.45,52.05,55,1.8109,4.29,32.08,1.5,21.39,2.86,0.13363636363636364,Midwest,East North Central,30933.0,0.5022467914524941,0.3520835353829244,0.004525910839556461,0.09349238677140917,0.0013254453172986775,0.009407428959363787,0.03682151747324863,majority_black,low,high
121313,1071063,1922088020,I,2860,RI,US,Psychiatry,Y,8,2193.0,92,58587.1,17424.94,10425.88,10762.31,53,1.4543,113.32,636.82,23.84,26.72,4.75,0.17795521539724615,Northeast,New England,47127.0,0.2100282216139368,0.3718038491735099,0.0036709317376450866,0.3001676321429329,0.055467141978059284,0.017145160948076475,0.041717062405839535,no_majority,low,high
122619,359015,1962839647,I,94158,CA,US,"Psychologist, Clinical",Y,8,890.0,56,73029.0,14921.87,11177.09,10378.72,67,1.7783,199.59,1304.09,15.89,82.06,12.56,0.15305002122444508,West,Pacific,7291.0,0.04498697023727884,0.39665340831161705,0.0,0.1533397339185297,0.0,0.3766287203401454,0.028391167192429026,no_majority,low,high
122626,1033598,1265781231,I,53121,WI,US,Nurse Practitioner,Y,4,2154.0,132,108986.0,15855.14,11674.25,12030.43,77,1.8094,88.44,825.65,16.32,50.6,5.42,0.10711696915200117,Midwest,East North Central,18706.0,0.009194910723831927,0.8982679354217898,0.0010157168822837591,0.07377312092376777,0.0,0.007216935742542499,0.01053138030578424,majority_white,low,high
123352,662593,1306884473,I,48201,MI,US,Psychiatry,Y,3,107.0,53,12517.47,3395.43,2330.89,2558.2,47,1.4317,43.98,236.18,2.02,116.99,21.78,0.18621095157408007,Midwest,East North Central,15954.0,0.6041118214867744,0.24150683214240945,0.0018177259621411559,0.021185909489783127,0.008900589193932556,0.09489783126488656,0.02237683339601354,majority_black,low,high
123554,299354,1306971148,I,96022,CA,US,Family Practice,Y,8,356.0,156,17483.0,3310.69,3159.37,3159.37,62,1.4319,20.25,112.07,2.28,49.11,8.87,0.180710976377052,West,Pacific,16442.0,0.006142805011555771,0.8177229047561124,0.024023841381827032,0.10515752341564287,0.0005473786643960588,0.015448242306288771,0.02779467218099988,majority_white,low,high
130438,226835,1538143094,I,33073,FL,US,General Practice,Y,9,70.0,28,5832.62,2832.52,1103.59,1101.69,72,1.1804,39.41,208.31,2.5,83.32,15.77,0.189209994822224,South,South Atlantic,34652.0,0.15069837238831812,0.5121205125245296,0.0,0.2648043402978183,0.010446727461618377,0.0387567817153411,0.0216149140020778,majority_white,low,high
130501,327691,1629116124,O,95341,CA,US,Clinical Laboratory,Y,27,1204.0,311,43846.65,6961.18,6821.04,6821.12,74,1.7955,21.93,140.99,3.87,36.42,5.67,0.15556581859731586,West,Pacific,32446.0,0.042717130000616416,0.1501880046847069,0.0022498921284595944,0.6565370153485792,0.0016334833261418974,0.13403809406398326,0.012050792085310978,majority_hispanic,low,high
130760,779372,1891997649,I,97202,OR,US,Licensed Clinical Social Worker,Y,2,19.0,11,971.79,316.95,107.09,105.95,69,0.6811,9.74,88.34,1.73,51.15,5.64,0.11019870548163699,West,Pacific,42822.0,0.013637849703423471,0.7911587501751436,0.002825650366633973,0.07853439820652935,0.0031992900845359863,0.054761571155013775,0.0538741768249965,majority_white,low,high
131312,369614,1104953520,O,77384,TX,US,Clinical Laboratory,Y,5,40.0,14,2658.0,320.91,314.43,314.43,73,1.8644,22.46,189.86,2.86,66.45,7.86,0.11829571106094808,South,West South Central,17926.0,0.05221466026999889,0.7499721075532746,0.0,0.1129086243445275,0.0,0.0706794600022314,0.012495816132991186,majority_white,low,high
131412,217485,1396734448,I,33511,FL,US,Obstetrics & Gynecology,Y,13,136.0,24,5297.0,2384.31,992.86,1191.05,63,1.4473,41.37,220.71,5.67,38.95,7.3,0.1874381725505003,South,South Atlantic,57642.0,0.16326636827313418,0.496582353145276,0.0004163630685958156,0.25498768259255405,0.002272648416085493,0.04940841747337011,0.03268450088477152,no_majority,low,high
132287,688984,1952825713,I,48075,MI,US,Licensed Clinical Social Worker,Y,6,3945.0,46,524535.43,136185.5,106426.68,104761.62,69,2.3611,2313.62,11402.94,85.76,132.96,26.98,0.2028970283284772,Midwest,East North Central,22052.0,0.7441048430981317,0.1840649374206421,0.0009522945764556504,0.020270270270270268,0.01020315617631054,0.014420460729185562,0.025984037729004168,majority_black,low,high
132920,648241,1942403431,I,7740,NJ,US,Licensed Clinical Social Worker,Y,2,1224.0,34,85785.0,24021.29,16966.27,16388.57,51,1.4064,499.01,2523.09,36.0,70.09,13.86,0.1977766509296497,Northeast,Middle Atlantic,30889.0,0.1281038557415261,0.5183722360710933,0.0011330894493185276,0.3015312894557933,0.005438829356728933,0.02518695975913756,0.02023374016640228,majority_white,low,high
133810,1033965,1285639765,I,53208,WI,US,Family Practice,Y,5,31.0,13,1704.0,324.96,214.06,219.01,73,2.5663,16.47,131.08,2.38,54.97,6.91,0.12562206572769954,Midwest,East North Central,29669.0,0.4411338434055748,0.3165256665206108,0.0039098048468098005,0.08278000606693857,0.0013145033536688124,0.10583437257743772,0.04850180322895952,no_majority,low,high
135450,238546,1700031911,I,32810,FL,US,Family Practice,Y,4,211.0,100,3440.0,706.77,675.24,679.28,63,1.3918,6.75,34.4,2.11,16.3,3.2,0.19629069767441865,South,South Atlantic,39384.0,0.3554996953077392,0.3259953280520008,0.0037578712167377617,0.2364411943936624,0.00954702417225269,0.031967296364005686,0.036791590493601464,no_majority,low,high
137566,1081186,1629162011,I,88345,NM,US,Internal Medicine,Y,16,438.0,247,26092.0,8486.33,4064.89,5426.26,74,1.3379,16.46,105.64,1.77,59.57,9.28,0.1557906638049977,West,Mountain,8418.0,0.007840342124019958,0.6735566642908054,0.01508671893561416,0.2860536944642433,0.0,0.010572582561178429,0.00688999762413875,majority_white,low,high
137646,573529,1669492799,I,14623,NY,US,Allergy/ Immunology,Y,28,883.0,162,84572.0,24021.99,17181.14,17999.51,60,1.8311,106.06,522.05,5.45,95.78,19.46,0.20315399895946648,Northeast,Middle Atlantic,25917.0,0.11525253694486245,0.6785121734768684,0.0060577998996797465,0.04695759540070224,0.0006559401165258324,0.13103368445421926,0.02153026970714203,majority_white,low,high
138869,342708,1780986166,I,94115,CA,US,Licensed Clinical Social Worker,Y,5,110.0,12,11523.0,2999.23,1787.22,1616.7,67,0.8861,148.94,960.25,9.17,104.75,16.25,0.15510023431398073,West,Pacific,35004.0,0.09470346246143298,0.5276254142383727,0.0031139298365901037,0.08533310478802422,0.01082733401896926,0.22131756370700487,0.053051079876585534,majority_white,low,high
139386,738981,1205961497,I,2114,MA,US,Nurse Practitioner,Y,8,170.0,28,20814.0,4835.04,3657.95,3679.33,79,2.0132,130.64,743.36,6.07,122.44,21.52,0.17574469107331606,Northeast,New England,13516.0,0.04076649896419059,0.7224770642201835,0.0005918910920390647,0.11815625924829833,0.0011097957975732466,0.09884581237052384,0.01805267830719148,majority_white,low,high
139417,863369,1154341360,I,28075,NC,US,Optometry,Y,6,381.0,27,25579.0,3422.75,2078.25,2357.94,74,1.1238,76.97,947.37,14.11,67.14,5.45,0.08124828961257281,South,South Atlantic,18621.0,0.1750174534128135,0.6974920788357231,0.004242521883894528,0.02105150099350196,0.003812899414639385,0.06804145856828313,0.030342086891144406,majority_white,low,high
141072,545255,1306143615,I,11590,NY,US,Nurse Practitioner,Y,2,36.0,32,3420.0,596.24,327.8,284.89,50,1.0461,10.24,106.88,1.12,95.0,9.11,0.09584795321637428,Northeast,Middle Atlantic,46560.0,0.2275343642611684,0.3580111683848797,0.00025773195876288655,0.30113831615120273,0.0036726804123711344,0.09957044673539517,0.009815292096219931,no_majority,low,high
143128,35177,1245632371,I,60515,IL,US,Optometry,Y,10,79.0,42,12670.0,6012.97,1879.14,2303.4,71,2.3739,44.74,301.67,1.88,160.38,23.79,0.1483141278610892,Midwest,East North Central,28566.0,0.02506476230483792,0.8703703703703703,0.00038507316390114124,0.039767555835608766,0.0005250997689561017,0.05229993698802773,0.011552194917034237,majority_white,low,high
144695,311507,1447506472,I,96094,CA,US,Nurse Practitioner,Y,3,13.0,13,1416.0,108.32,68.75,56.5,78,0.8552,5.29,108.92,1.0,108.92,5.29,0.04855225988700565,West,Pacific,6556.0,0.04972544234289202,0.7231543624161074,0.015100671140939596,0.1325503355704698,0.0004575960951799878,0.03706528370957901,0.04194630872483222,majority_white,low,high
146485,588424,1851480529,I,14456,NY,US,Pulmonary Disease,Y,4,212.0,74,8543.54,2278.44,1575.66,1673.35,70,1.3707,21.29,115.45,2.86,40.3,7.43,0.18442706419119007,Northeast,Middle Atlantic,19201.0,0.06598614655486694,0.7377219936461643,0.002031144211238998,0.12561845737201188,0.0,0.04327899588563097,0.025363262330086976,majority_white,low,high
148042,871908,1376970608,I,27510,NC,US,Licensed Clinical Social Worker,Y,6,290.0,17,40987.0,10505.19,7713.71,7839.18,40,0.7352,453.75,2411.0,17.06,141.33,26.6,0.18819894112767466,South,South Atlantic,15528.0,0.11250643997939208,0.6403915507470376,0.0038639876352395673,0.09801648634724368,0.0012235960844925295,0.10168727460072127,0.04231066460587326,majority_white,low,high
148179,1017622,1386873180,I,36603,AL,US,Optometry,Y,3,24.0,19,1658.86,409.49,260.02,296.78,65,1.3244,13.69,87.31,1.26,69.12,10.83,0.15674619919703892,South,East South Central,10395.0,0.797979797979798,0.18249158249158248,0.006060606060606061,0.00836940836940837,0.0,0.002405002405002405,0.002693602693602693,majority_black,low,high
150815,1000056,1477940609,I,85704,AZ,US,Internal Medicine,Y,55,1640.0,265,136629.0,43370.84,19946.56,20852.46,74,0.9477,75.27,515.58,6.19,83.31,12.16,0.1459906754788515,West,Mountain,32351.0,0.017835615591480943,0.6938270841705048,0.0054094154740193506,0.20923619053506848,0.0019164786250811406,0.048653828320608335,0.022874099718710395,majority_white,low,high
154516,438769,1215166145,I,55805,MN,US,Rheumatology,Y,11,34.0,28,2411.0,1095.73,495.52,521.1,70,0.8762,17.7,86.11,1.21,70.91,14.57,0.2055246785566155,Midwest,West North Central,9556.0,0.04541649225617413,0.8119506069485141,0.03924236082042696,0.021138551695269986,0.0,0.03285893679363752,0.0493930514859774,majority_white,low,high
154528,405632,1619080561,I,75551,TX,US,Family Practice,Y,47,2893.0,551,175648.55,33106.42,30958.13,31317.99,72,1.0003,56.19,318.78,5.25,60.72,10.7,0.17625041595845795,South,West South Central,10679.0,0.21350313699784626,0.7201048787339639,0.0,0.05037924899335144,0.0,0.0,0.016012735274838468,majority_white,low,high
154595,1050558,1972521946,I,53719,WI,US,"Psychologist, Clinical",Y,5,192.0,32,28676.0,5755.12,3539.89,3671.69,69,1.3574,110.62,896.12,6.0,149.35,18.44,0.12344434370205047,Midwest,East North Central,31142.0,0.07269924860317256,0.7296898079763663,0.002215657311669129,0.07398368762443003,0.00019266585318861984,0.09312182904116628,0.02761543895703552,majority_white,low,high
155616,500887,1073507315,I,63755,MO,US,Family Practice,Y,20,2662.0,432,190667.0,30860.01,29631.97,29851.44,76,1.0889,68.59,441.36,6.16,71.63,11.13,0.1554121583703525,Midwest,West North Central,25354.0,0.014711682574741656,0.9454918356077936,3.944150824327522e-05,0.022560542715153432,0.0,0.007454445057979017,0.009110988404196576,majority_white,low,high
157223,915476,1982913729,I,39111,MS,US,Nurse Practitioner,Y,6,38.0,20,4126.0,1398.93,839.08,941.39,80,1.8363,41.95,206.3,1.9,108.58,22.08,0.20336403296170627,South,East South Central,9679.0,0.32957950201467096,0.6444880669490649,0.00030994937493542717,0.007025519165203017,0.0,0.0005165822915590454,0.018080380204566586,majority_white,low,high
159657,733781,1063413979,I,1238,MA,US,Family Practice,Y,14,138.0,67,5735.0,1301.05,958.95,945.77,74,0.8366,14.31,85.6,2.06,41.56,6.95,0.1672101133391456,Northeast,New England,5903.0,0.015585295612400475,0.8946298492292055,0.0011858377096391664,0.017618160257496192,0.03269523970862273,0.033034050482805354,0.005251566999830593,majority_white,low,high
159797,71739,1053302877,I,44406,OH,US,Internal Medicine,Y,5,317.0,194,20029.0,5244.61,3612.89,3807.26,70,1.7637,18.62,103.24,1.63,63.18,11.4,0.1803829447301413,Midwest,East North Central,21749.0,0.015770840038622464,0.9239505264609869,0.0030806014069612395,0.01871350406915261,0.0,0.019771023955124367,0.01871350406915261,majority_white,low,high
160280,93453,1538162326,I,43026,OH,US,Podiatry,Y,17,133.0,80,10743.0,6545.08,2080.19,2655.98,78,1.5348,26.0,134.29,1.66,80.77,15.64,0.1936321325514289,Midwest,East North Central,62169.0,0.059949492512345375,0.8285319049687143,0.0009168556676156928,0.03677073782753462,0.0014476668436037253,0.04899548006241053,0.02338786211777574,majority_white,low,high
162761,45991,1487609947,I,60062,IL,US,Podiatry,Y,8,616.0,314,27291.0,23365.41,4793.99,5222.56,76,1.9692,15.27,86.91,1.96,44.3,7.78,0.17566193983364478,Midwest,East North Central,40459.0,0.0193282088039744,0.7902568031834697,0.0007167750067970044,0.031266220124076226,0.0003954620727155886,0.14585135569341806,0.012185175115549077,majority_white,low,high
163461,819912,1477649168,I,3257,NH,US,Psychiatry,Y,2,71.0,58,8087.0,1948.36,1393.6,1377.55,80,1.6698,24.03,139.43,1.22,113.9,19.63,0.17232595523679978,Northeast,New England,4696.0,0.011712095400340716,0.9254684838160137,0.0,0.034071550255536626,0.0,0.017461669505962518,0.011286201022146508,majority_white,low,high
164059,756499,1700943214,I,1605,MA,US,Family Practice,Y,13,82.0,48,5115.0,781.0,533.12,481.79,67,1.213,11.11,106.56,1.71,62.38,6.5,0.10422678396871947,Northeast,New England,28820.0,0.15281054823039555,0.4540249826509368,0.00010409437890353921,0.2911519777931992,0.007529493407356003,0.0628383067314365,0.030707841776544068,no_majority,low,high
165551,183131,1629115977,I,80303,CO,US,Family Practice,Y,46,375.0,73,33642.0,5409.88,4631.37,4737.06,71,0.8931,63.44,460.85,5.14,89.71,12.35,0.13766630996968074,West,Mountain,24631.0,0.01079939913117616,0.8027282692541918,0.00312614185376152,0.08387803986845845,0.004303519954528846,0.05708253826478828,0.03771669846940847,majority_white,low,high
168299,828843,1053422675,I,31705,GA,US,Internal Medicine,Y,9,19.0,14,1196.0,237.12,106.93,184.59,71,0.8781,7.64,85.43,1.36,62.95,5.63,0.08940635451505018,South,South Atlantic,32477.0,0.7012347199556609,0.2400468023524341,0.0026480278350832893,0.04058256612371832,0.00036949225605813343,6.158204267635558e-05,0.01502601841303076,majority_black,low,high
168694,736773,1144453366,I,1201,MA,US,Licensed Clinical Social Worker,Y,1,26.0,11,3250.0,1740.7,538.0,533.08,49,1.5133,48.91,295.45,2.36,125.0,20.69,0.16553846153846155,Northeast,New England,44607.0,0.04355818593494295,0.8427825229224113,0.0021969646019683008,0.06238931109467124,0.0020848745712556327,0.01979509942385724,0.02663259129733001,majority_white,low,high
169896,1088128,1013229327,I,25560,WV,US,Licensed Clinical Social Worker,Y,1,86.0,15,6536.0,1689.04,1180.39,1212.29,51,1.5139,78.69,435.73,5.73,76.0,13.73,0.1805982252141983,South,South Atlantic,7979.0,0.022809875924301292,0.9167815515728788,0.0,0.02644441659355809,0.0,0.02230855996992104,0.01165559593934077,majority_white,low,high
171023,145761,1548476740,I,17847,PA,US,Family Practice,Y,38,4167.0,466,189989.28,36192.8,25776.41,26476.83,67,1.4119,55.31,407.7,8.94,45.59,6.19,0.13567297060128866,Northeast,Middle Atlantic,11424.0,0.015843837535014005,0.9372373949579832,0.005077030812324929,0.02809873949579832,0.0,0.00428921568627451,0.009453781512605041,majority_white,low,high
171222,572292,1649536301,I,10025,NY,US,Interventional Radiology,Y,41,598.0,137,42628.5,6415.85,4850.15,4594.55,71,3.2994,35.4,311.16,4.36,71.29,8.11,0.11377716785718475,Northeast,Middle Atlantic,92805.0,0.09910026399439684,0.5460373902268196,0.0005495393567156941,0.23421151877592802,0.0040084047195733,0.08912235332148052,0.026819675664026724,majority_white,low,high
171908,229637,1578553400,I,32224,FL,US,"Psychologist, Clinical",Y,4,3419.0,189,67751.39,17955.52,12879.09,13787.34,65,1.3937,68.14,358.47,18.09,19.82,3.77,0.1900933693020911,South,South Atlantic,43751.0,0.053964480811867166,0.7150922264633951,0.003519919544696121,0.12831706703846768,0.00180567301318827,0.0463760828323924,0.050924550295993236,majority_white,low,high
171921,508247,1396928800,I,65616,MO,US,Optometry,Y,13,49.0,37,5847.0,4300.95,1178.84,1517.3,69,0.8582,31.86,158.03,1.32,119.33,24.06,0.20161450316401566,Midwest,West North Central,27432.0,0.01957567804024497,0.8587416156313794,0.00747302420530767,0.08158355205599299,0.002114319043452902,0.01279527559055118,0.01757072032662584,majority_white,low,high
172040,3729,1154847408,I,20852,MD,US,Licensed Clinical Social Worker,Y,4,192.0,15,21881.0,5530.46,4288.67,4002.31,58,1.435,285.91,1458.73,12.8,113.96,22.34,0.19599972578949773,South,South Atlantic,46904.0,0.09741173460685656,0.5229831144465291,0.0016416510318949347,0.13715248166467678,0.007653931434419239,0.1871055773494798,0.045753027460344535,majority_white,low,high
172306,1010977,1972517696,I,85259,AZ,US,Certified Clinical Nurse Specialist,Y,11,468.0,124,50505.0,14449.37,10199.45,10092.04,72,3.3238,82.25,407.3,3.77,107.92,21.79,0.20194931194931195,West,Mountain,23124.0,0.017081819754367757,0.8059591766130427,0.0010811278325549214,0.07079225047569625,0.0,0.08000345960906417,0.025082165715274173,majority_white,low,high
173066,1079938,1437142429,I,87901,NM,US,Physician Assistant,Y,17,839.0,482,16234.65,3694.49,3151.44,3219.62,72,0.8736,6.54,33.68,1.74,19.35,3.76,0.1941181362086648,West,Mountain,6398.0,0.0087527352297593,0.6742732103782432,0.01625507971241013,0.2747733666770866,0.002188183807439825,0.010940919037199123,0.012816505157861832,majority_white,low,high
